<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
,,13.0,30693261312.0,1.0,100352.0,2664562688.0,2.0,224.0,0.006105988845229149,30940628992.0,2664562688.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,247267328.0,5.0,0.0,2.0,0.0,,
,,13.0,61386522624.0,1.0,200704.0,3295805440.0,4.0,224.0,0.010335328988730907,61881257984.0,3295805440.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,494534656.0,5.0,0.0,2.0,0.0,,
,,13.0,122773045248.0,1.0,401408.0,3958505472.0,8.0,224.0,0.017947094328701497,123762515968.0,3958505472.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,989069312.0,5.0,0.0,2.0,0.0,,
,,13.0,245546090496.0,1.0,802816.0,4986109952.0,16.0,224.0,0.035817163065075874,247525031936.0,4986109952.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,1978138624.0,5.0,0.0,2.0,0.0,,
,,13.0,491092180992.0,1.0,1605632.0,5967577088.0,32.0,224.0,0.0675360020250082,495050063872.0,5967577088.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,3956277248.0,5.0,0.0,2.0,0.0,,
,,13.0,982184361984.0,1.0,3211264.0,8142323712.0,64.0,224.0,0.12655144426971673,990100127744.0,8142323712.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,7912554496.0,5.0,0.0,2.0,0.0,,
161.0,117656448.0,160.0,7725699072.0,,,1160904704.0,1.0,224.0,0.007772626727819444,7845841056.0,1160904704.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,2208000.0,1.0,0.0,,,3.0,277536.0
161.0,235312896.0,160.0,15451398144.0,,,1293025280.0,2.0,224.0,0.01176794320344925,15691682112.0,1293025280.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,4416000.0,1.0,0.0,,,3.0,555072.0
161.0,470625792.0,160.0,30902796288.0,,,1437728768.0,4.0,224.0,0.019973573647439482,31383364224.0,1437728768.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,8832000.0,1.0,0.0,,,3.0,1110144.0
161.0,941251584.0,160.0,61805592576.0,,,1609695232.0,8.0,224.0,0.026356099918484692,62766728448.0,1609695232.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,17664000.0,1.0,0.0,,,3.0,2220288.0
